ID do pacote,N.º Rota,Parada,Ponto,Data de Inbound,Altura,Largura,Comprimento,Localização do pacote,Detalhe do pacote
46503749640,Y5_AM100,616,A,22/02/2026 11:59,13,3,15,Na estação,
46510318193,Y5_AM100,617,A,22/02/2026 11:59,10,5,24,Na estação,
46493835281,Y5_AM100,619,A,22/02/2026 11:59,28,15,41,Na estação,
46502578944,Y5_AM100,620,A,22/02/2026 11:59,14,8,19,Na estação,
46474592265,Y5_AM100,621,A,22/02/2026 11:59,12,12,31,Na estação,
46510142019,Y5_AM100,622,A,22/02/2026 11:59,15,18,47,Na estação,
46502563581,Y5_AM100,623,A,22/02/2026 11:59,10,10,50,Na estação,
46509427994,Y5_AM100,624,A,22/02/2026 11:59,24,8,27,Na estação,
46504239138,Y5_AM100,625,A,22/02/2026 11:59,11,4,31,Na estação,
46462893515,Y5_AM100,626,A,22/02/2026 11:59,27,5,24,Na estação,
46470897094,Y5_AM100,626,A,22/02/2026 11:59,25,4,27,Na estação,
46505198783,Y5_AM100,627,A,22/02/2026 11:59,11,5,22,Na estação,
46502332693,Y5_AM100,628,A,22/02/2026 11:59,23,13,50,Na estação,
46508755027,Y5_AM100,629,A,22/02/2026 11:59,18,8,40,Na estação,
46511506024,Y5_AM100,630,A,22/02/2026 11:59,6,2,26,Na estação,
46512212571,Y5_AM100,631,A,22/02/2026 11:59,12,21,21,Na estação,
46508975405,Y5_AM100,632,A,22/02/2026 11:59,13,7,11,Na estação,
46511270354,Y5_AM100,633,A,22/02/2026 11:59,5,2,7,Na estação,
46491762658,Y5_AM100,634,A,22/02/2026 11:59,19,5,18,Na estação,
46510554693,Y5_AM100,635,A,22/02/2026 11:59,32,14,45,Na estação,
46512536465,Y5_AM100,637,A,22/02/2026 11:59,6,1,17,Na estação,
46504467057,Y5_AM100,638,A,22/02/2026 11:59,19,11,33,Na estação,
46478751184,Y5_AM100,639,A,22/02/2026 11:59,34,13,29,Na estação,
46511147976,Y5_AM100,640,A,22/02/2026 11:59,20,6,22,Na estação,
46502024023,Y5_AM100,641,A,22/02/2026 11:59,10,10,12,Na estação,
46483319437,Y5_AM100,642,A,22/02/2026 11:59,24,9,21,Na estação,
46511719529,Y5_AM100,644,A,22/02/2026 11:59,5,2,9,Na estação,
46505456468,Y5_AM100,645,A,22/02/2026 11:59,15,9,16,Na estação,
46511740045,Y5_AM100,646,A,22/02/2026 11:59,9,9,29,Na estação,
46510139249,Y5_AM100,647,A,22/02/2026 11:59,23,14,49,Na estação,
46511234298,Y5_AM100,648,A,22/02/2026 11:59,30,12,30,Na estação,
46505436619,Y5_AM100,649,A,22/02/2026 11:59,8,5,14,Na estação,
46500075172,Y5_AM100,650,A,22/02/2026 11:59,9,3,12,Na estação,
46472924764,Y5_AM100,651,A,22/02/2026 11:59,19,11,16,Na estação,
46502127073,Y5_AM100,652,A,22/02/2026 11:59,10,10,18,Na estação,
46512219533,Y5_AM100,653,A,22/02/2026 11:59,5,1,9,Na estação,
46506957402,Y5_AM100,654,A,22/02/2026 11:59,19,14,25,Na estação,
46507170393,Y5_AM100,655,A,22/02/2026 11:59,11,4,14,Na estação,
46502206043,Y5_AM100,656,A,22/02/2026 11:59,26,24,30,Na estação,
46503999391,Y5_AM100,657,A,22/02/2026 11:59,9,2,16,Na estação,
46506948664,Y5_AM100,658,A,22/02/2026 11:59,11,7,13,Na estação,
46486139413,Y5_AM100,659,A,22/02/2026 11:59,33,19,33,Na estação,
46510962629,Y5_AM100,661,A,22/02/2026 11:59,6,6,24,Na estação,
46486226241,Y5_AM100,662,A,22/02/2026 11:59,32,21,26,Na estação,
46503706495,Y5_AM100,664,A,22/02/2026 11:59,22,12,32,Na estação,
46511348480,Y5_AM100,665,A,22/02/2026 11:59,20,14,27,Na estação,
46505598205,Y5_AM100,666,A,22/02/2026 11:59,13,2,23,Na estação,
46507395734,Y5_AM100,667,A,22/02/2026 11:59,31,6,36,Na estação,
46507389022,Y5_AM100,668,A,22/02/2026 11:59,13,2,13,Na estação,
46500243670,Y5_AM100,669,A,22/02/2026 11:59,15,3,20,Na estação,
46510711015,Y5_AM100,670,A,22/02/2026 11:59,9,25,16,Na estação,
46504574354,Y5_AM100,671,A,22/02/2026 11:59,34,1,34,Na estação,
46494065281,Y5_AM100,672,A,22/02/2026 11:59,59,20,41,Na estação,
46504039502,Y5_AM100,673,A,22/02/2026 11:59,9,4,20,Na estação,
46509511564,Y5_AM100,674,A,22/02/2026 11:59,14,40,31,Na estação,
46509146167,Y5_AM100,675,A,22/02/2026 11:59,18,11,30,Na estação,
46509438078,Y5_AM100,675,A,22/02/2026 11:59,18,11,30,Na estação,
46510423788,Y5_AM100,676,A,22/02/2026 11:59,4,2,13,Na estação,
46512032837,Y5_AM100,677,A,22/02/2026 11:59,25,7,27,Na estação,
46507339039,Y5_AM100,678,A,22/02/2026 11:59,19,3,25,Na estação,
46508609690,Y5_AM100,679,A,22/02/2026 11:59,12,13,23,Na estação,
46506069268,Y5_AM100,681,A,22/02/2026 11:59,40,8,42,Na estação,
46510297948,Y5_AM100,682,A,22/02/2026 11:59,6,6,14,Na estação,
46504964675,Y5_AM100,683,A,22/02/2026 11:59,8,4,16,Na estação,
46509154662,Y5_AM100,684,A,22/02/2026 11:59,20,18,27,Na estação,
46498275666,Y5_AM100,685,A,22/02/2026 11:59,50,7,70,Na estação,Volumoso
46510587839,Y5_AM100,686,A,22/02/2026 11:59,7,2,9,Na estação,
46462573052,Y5_AM100,687,A,22/02/2026 11:59,23,6,12,Na estação,
46511476010,Y5_AM100,688,A,22/02/2026 11:59,23,20,60,Na estação,
46507295609,Y5_AM100,689,A,22/02/2026 11:59,25,11,25,Na estação,
46508775640,Y5_AM100,690,A,22/02/2026 11:59,15,6,21,Na estação,
46512743544,Y5_AM100,691,A,22/02/2026 11:59,12,12,34,Na estação,
46509841538,Y5_AM100,692,A,22/02/2026 11:59,20,8,22,Na estação,
46510906524,Y5_AM100,693,A,22/02/2026 11:59,19,10,23,Na estação,
46510213282,Y5_AM100,694,A,22/02/2026 11:59,11,44,12,Na estação,
46504268088,Y5_AM100,695,A,22/02/2026 11:59,20,10,35,Na estação,
46500126847,Y5_AM100,696,A,22/02/2026 11:59,16,16,26,Na estação,
46500954759,Y5_AM100,697,A,22/02/2026 11:59,20,20,35,Na estação,
46502937345,Y5_AM100,698,A,22/02/2026 11:59,9,9,33,Na estação,
46509952245,Y5_AM100,699,A,22/02/2026 11:59,7,4,10,Na estação,
46511622635,Y5_AM100,700,A,22/02/2026 11:59,17,8,32,Na estação,
46485299152,Y5_AM100,701,A,22/02/2026 11:59,19,11,15,Na estação,
46507252502,Y5_AM100,702,A,22/02/2026 11:59,24,19,32,Na estação,
46511833118,Y5_AM100,703,A,22/02/2026 11:59,15,19,17,Na estação,
46475653789,Y5_AM100,704,A,22/02/2026 11:59,29,14,24,Na estação,
46503839107,Y5_AM100,706,A,22/02/2026 11:59,9,9,35,Na estação,
46510417275,Y5_AM100,707,A,22/02/2026 11:59,30,5,33,Na estação,
46495650193,Y5_AM100,708,A,22/02/2026 11:59,20,5,12,Na estação,
46507165212,Y5_AM100,709,A,22/02/2026 11:59,7,4,8,Na estação,
46493135077,Y5_AM100,710,A,22/02/2026 11:59,28,22,35,Na estação,
46511405146,Y5_AM100,711,A,22/02/2026 11:59,27,7,38,Na estação,
46511260311,Y5_AM100,712,A,22/02/2026 11:59,10,4,19,Na estação,
46502238685,Y5_AM100,713,A,22/02/2026 11:59,7,3,8,Na estação,
46511454303,Y5_AM100,714,A,22/02/2026 11:59,25,7,31,Na estação,
46506239586,Y5_AM100,715,A,22/02/2026 11:59,12,3,13,Na estação,
46506682134,Y5_AM100,717,A,22/02/2026 11:59,22,20,26,Na estação,
46508596050,Y5_AM100,718,A,22/02/2026 11:59,22,33,48,Na estação,
46512344814,Y5_AM100,719,A,22/02/2026 11:59,26,3,29,Na estação,
46511333623,Y5_AM100,720,A,22/02/2026 11:59,24,4,30,Na estação,
46512003541,Y5_AM100,721,A,22/02/2026 11:59,6,2,21,Na estação,
46512002009,Y5_AM100,722,A,22/02/2026 11:59,20,9,22,Na estação,
46511723862,Y5_AM100,723,A,22/02/2026 11:59,11,4,22,Na estação,
46474887571,Y5_AM100,725,A,22/02/2026 11:59,49,32,40,Na estação,
46503066315,Y5_AM100,726,A,22/02/2026 11:59,9,9,34,Na estação,
46464880773,Y5_AM100,727,A,22/02/2026 11:59,23,8,24,Na estação,
46511895006,Y5_AM100,728,A,22/02/2026 11:59,27,4,35,Na estação,
46507498898,Y5_AM100,729,A,22/02/2026 11:59,11,7,43,Na estação,
46509527998,Y5_AM100,730,A,22/02/2026 11:59,15,15,34,Na estação,
46504664565,Y5_AM100,731,A,22/02/2026 11:59,8,4,10,Na estação,
46512146807,Y5_AM100,732,A,22/02/2026 11:59,25,20,45,Na estação,
46512168683,Y5_AM100,732,A,22/02/2026 11:59,20,5,21,Na estação,
46505584204,Y5_AM100,734,A,22/02/2026 11:59,13,7,15,Na estação,
46511584374,Y5_AM100,735,A,22/02/2026 11:59,22,11,25,Na estação,
46512037337,Y5_AM100,736,A,22/02/2026 11:59,25,17,39,Na estação,
46502237228,Y5_AM100,737,A,22/02/2026 11:59,8,5,14,Na estação,
46506949307,Y5_AM100,738,A,22/02/2026 11:59,5,2,8,Na estação,
46508492202,Y5_AM100,740,A,22/02/2026 11:59,25,8,28,Na estação,
46511000925,Y5_AM100,741,A,22/02/2026 11:59,12,4,25,Na estação,
46507611896,Y5_AM100,742,A,22/02/2026 11:59,20,10,35,Na estação,
46503701123,Y5_AM100,743,A,22/02/2026 11:59,17,14,20,Na estação,
46504386348,Y5_AM100,744,A,22/02/2026 11:59,7,5,21,Na estação,
46463260701,Y5_AM100,745,A,22/02/2026 11:59,7,6,11,Na estação,
46486139423,Y5_AM100,746,A,22/02/2026 11:59,44,18,34,Na estação,
46512854050,Y5_AM100,747,A,22/02/2026 11:59,7,3,10,Na estação,
46510403387,Y5_AM100,748,A,22/02/2026 11:59,6,4,12,Na estação,
46512002770,Y5_AM100,749,A,22/02/2026 11:59,8,16,12,Na estação,
46508723266,Y5_AM100,750,A,22/02/2026 11:59,28,9,32,Na estação,
46499834328,Y5_AM100,751,A,22/02/2026 11:59,13,7,16,Na estação,
46505151520,Y5_AM100,752,A,22/02/2026 11:59,15,8,35,Na estação,
46512424182,Y5_AM100,753,A,22/02/2026 11:59,23,13,24,Na estação,
46496350185,Y5_AM100,754,A,22/02/2026 11:59,54,60,54,Na estação,Volumoso
46510794421,Y5_AM100,755,A,22/02/2026 11:59,13,9,14,Na estação,
46510656009,Y5_AM100,756,A,22/02/2026 11:59,27,12,33,Na estação,
46507721178,Y5_AM100,757,A,22/02/2026 11:59,27,13,39,Na estação,
46506899937,Y5_AM100,758,A,22/02/2026 11:59,11,16,22,Na estação,
46506994750,Y5_AM100,759,A,22/02/2026 11:59,16,10,30,Na estação,
46479546022,Y5_AM100,760,A,22/02/2026 11:59,9,6,11,Na estação,
46509192901,Y5_AM100,761,A,22/02/2026 11:59,8,8,29,Na estação,
46494115422,Y5_AM100,762,A,22/02/2026 11:59,43,7,36,Na estação,
46502592624,Y5_AM100,763,A,22/02/2026 11:59,13,4,18,Na estação,
46502164781,Y5_AM100,764,A,22/02/2026 11:59,11,5,21,Na estação,
46502871306,Y5_AM100,765,A,22/02/2026 11:59,24,3,33,Na estação,
46511179952,Y5_AM100,766,A,22/02/2026 11:59,15,6,15,Na estação,
46506094970,Y5_AM100,767,A,22/02/2026 11:59,20,13,35,Na estação,
46496164666,Y5_AM100,768,A,22/02/2026 11:59,14,3,36,Na estação,
46457994078,Y5_AM100,769,A,22/02/2026 11:59,35,22,38,Na estação,
46499964506,Y5_AM100,770,A,22/02/2026 11:59,12,7,35,Na estação,
46501232919,Y5_AM100,771,A,22/02/2026 11:59,10,4,29,Na estação,
46509878680,Y5_AM100,772,A,22/02/2026 11:59,23,13,33,Na estação,
46503748394,Y5_AM100,773,A,22/02/2026 11:59,14,4,19,Na estação,
46486561500,Y5_AM100,774,A,22/02/2026 11:59,28,9,21,Na estação,
46512595846,Y5_AM100,775,A,22/02/2026 11:59,9,7,26,Na estação,
46512790082,Y5_AM100,777,A,22/02/2026 11:59,23,9,27,Na estação,
46491196404,Y5_AM100,778,A,22/02/2026 11:59,6,1,7,Na estação,
46510635071,Y5_AM100,779,A,22/02/2026 11:59,6,5,24,Na estação,
46511671337,Y5_AM100,780,A,22/02/2026 11:59,10,2,23,Na estação,
46428888040,Y5_AM100,781,A,22/02/2026 11:59,26,12,26,Na estação,
46512456995,Y5_AM100,782,A,22/02/2026 11:59,28,9,37,Na estação,
46511565964,Y5_AM100,783,A,22/02/2026 11:59,23,20,23,Na estação,
46509644376,Y5_AM100,784,A,22/02/2026 11:59,18,7,38,Na estação,
46511723773,Y5_AM100,785,A,22/02/2026 11:59,19,7,25,Na estação,
46479440422,Y5_AM100,786,A,22/02/2026 11:59,27,14,20,Na estação,
46508568965,Y5_AM100,788,A,22/02/2026 11:59,17,7,42,Na estação,
46510271211,Y5_AM100,789,A,22/02/2026 11:59,12,7,17,Na estação,
46496557850,Y5_AM100,790,A,22/02/2026 11:59,21,12,23,Na estação,
46509957415,Y5_AM100,791,A,22/02/2026 11:59,18,20,26,Na estação,
46496872170,Y5_AM100,792,A,22/02/2026 11:59,17,5,24,Na estação,
46512540842,Y5_AM100,793,A,22/02/2026 11:59,8,8,15,Na estação,
46511891808,Y5_AM100,794,A,22/02/2026 11:59,19,6,22,Na estação,
46510954302,Y5_AM100,795,A,22/02/2026 11:59,7,5,22,Na estação,
46505090389,Y5_AM100,796,A,22/02/2026 11:59,10,4,12,Na estação,
46502425332,Y5_AM100,798,A,22/02/2026 11:59,6,6,15,Na estação,
46512314068,Y5_AM100,799,A,22/02/2026 11:59,19,10,29,Na estação,
46503067008,Y5_AM100,800,A,22/02/2026 11:59,18,17,25,Na estação,
46500525833,Y5_AM100,801,A,22/02/2026 11:59,13,8,19,Na estação,
46510326390,Y5_AM100,802,A,22/02/2026 11:59,16,14,17,Na estação,
46504289778,Y5_AM100,804,A,22/02/2026 11:59,20,9,35,Na estação,
46505868265,Y5_AM100,805,A,22/02/2026 11:59,34,14,36,Na estação,
46505717533,Y5_AM100,807,A,22/02/2026 11:59,11,6,11,Na estação,
46503332756,Y5_AM100,808,A,22/02/2026 11:59,32,8,33,Na estação,
46506614232,Y5_AM100,809,A,22/02/2026 11:59,29,11,39,Na estação,
46507591132,Y5_AM100,810,A,22/02/2026 11:59,9,3,16,Na estação,
46504429675,Y5_AM100,811,A,22/02/2026 11:59,28,7,38,Na estação,
46503192230,Y5_AM100,812,A,22/02/2026 11:59,20,14,22,Na estação,
46510565929,Y5_AM100,813,A,22/02/2026 11:59,37,19,30,Na estação,
46502587765,Y5_AM100,814,A,22/02/2026 11:59,25,7,26,Na estação,
46495729113,Y5_AM100,815,A,22/02/2026 11:59,14,4,20,Na estação,
46504155407,Y5_AM100,816,A,22/02/2026 11:59,15,5,21,Na estação,
46510376875,Y5_AM100,817,A,22/02/2026 11:59,20,17,31,Na estação,
46493641518,Y5_AM100,818,A,22/02/2026 11:59,34,12,14,Na estação,
46512849402,Y5_AM100,819,A,22/02/2026 11:59,9,27,20,Na estação,
46508738764,Y5_AM100,820,A,22/02/2026 11:59,23,12,33,Na estação,
46511461075,Y5_AM100,821,A,22/02/2026 11:59,15,9,16,Na estação,
46512376018,Y5_AM100,822,A,22/02/2026 11:59,12,7,14,Na estação,
46504081328,Y5_AM100,823,A,22/02/2026 11:59,3,3,12,Na estação,
46511016929,Y5_AM100,824,A,22/02/2026 11:59,12,15,17,Na estação,
46504709176,Y5_AM100,825,A,22/02/2026 11:59,23,2,32,Na estação,
46500128379,Y5_AM100,826,A,22/02/2026 11:59,10,3,20,Na estação,
46511454656,Y5_AM100,827,A,22/02/2026 11:59,25,21,26,Na estação,
46505061260,Y5_AM100,829,A,22/02/2026 11:59,8,7,30,Na estação,
46503261208,Y5_AM100,830,A,22/02/2026 11:59,8,6,13,Na estação,
46505336885,Y5_AM100,831,A,22/02/2026 11:59,16,14,16,Na estação,
46511847726,Y5_AM100,832,A,22/02/2026 11:59,9,4,16,Na estação,
46501434529,Y5_AM100,833,A,22/02/2026 11:59,9,4,15,Na estação,
46511096350,Y5_AM100,834,A,22/02/2026 11:59,6,2,10,Na estação,
46509074143,Y5_AM100,835,A,22/02/2026 11:59,12,6,26,Na estação,
46507329332,Y5_AM100,836,A,22/02/2026 11:59,14,10,15,Na estação,
46505089120,Y5_AM100,837,A,22/02/2026 11:59,13,11,25,Na estação,
46504178411,Y5_AM100,838,A,22/02/2026 11:59,12,15,22,Na estação,
46505054900,Y5_AM100,839,A,22/02/2026 11:59,26,12,28,Na estação,
46502886760,Y5_AM100,840,A,22/02/2026 11:59,11,1,16,Na estação,
46503137769,Y5_AM100,841,A,22/02/2026 11:59,14,6,16,Na estação,
46509859123,Y5_AM100,842,A,22/02/2026 11:59,26,20,29,Na estação,
46510587672,Y5_AM100,842,A,22/02/2026 11:59,10,9,25,Na estação,
46510334626,Y5_AM100,843,A,22/02/2026 11:59,30,8,38,Na estação,
46511416968,Y5_AM100,844,A,22/02/2026 11:59,10,10,13,Na estação,
46510512710,Y5_AM100,845,A,22/02/2026 11:59,24,10,29,Na estação,
46508518586,Y5_AM100,846,A,22/02/2026 11:59,19,12,25,Na estação,
46511190478,Y5_AM100,847,A,22/02/2026 11:59,9,3,18,Na estação,
46511658198,Y5_AM100,848,A,22/02/2026 11:59,34,18,36,Na estação,
46512471235,Y5_AM100,849,A,22/02/2026 11:59,12,7,22,Na estação,
46509209537,Y5_AM100,850,A,22/02/2026 11:59,19,10,28,Na estação,
46495847342,Y5_AM100,851,A,22/02/2026 11:59,35,9,29,Na estação,
46506283915,Y5_AM100,852,A,22/02/2026 11:59,16,15,19,Na estação,
46508765332,Y5_AM100,853,A,22/02/2026 11:59,18,3,18,Na estação,
46456674476,Y5_AM100,854,A,22/02/2026 11:59,18,5,17,Na estação,
46510490208,Y5_AM100,856,A,22/02/2026 11:59,13,6,18,Na estação,
46487400390,Y5_AM100,857,A,22/02/2026 11:59,45,27,38,Na estação,
46508855571,Y5_AM100,858,A,22/02/2026 11:59,4,3,11,Na estação,
46510097329,Y5_AM100,860,A,22/02/2026 11:59,12,8,16,Na estação,
46489703676,Y5_AM100,861,A,22/02/2026 11:59,31,9,29,Na estação,
46504452318,Y5_AM100,862,A,22/02/2026 11:59,10,9,11,Na estação,
46510618257,Y5_AM100,863,A,22/02/2026 11:59,5,5,34,Na estação,
46510767239,Y5_AM100,864,A,22/02/2026 11:59,34,16,42,Na estação,
46511181180,Y5_AM100,865,A,22/02/2026 11:59,13,3,14,Na estação,
46505923284,Y5_AM100,866,A,22/02/2026 11:59,21,12,21,Na estação,
46462697705,Y5_AM100,867,A,22/02/2026 11:59,12,7,20,Na estação,
46500926547,Y5_AM100,868,A,22/02/2026 11:59,12,2,18,Na estação,
46496893918,Y5_AM100,869,A,22/02/2026 11:59,17,4,42,Na estação,
46511039548,Y5_AM100,870,A,22/02/2026 11:59,28,18,34,Na estação,
46476979454,Y5_AM100,871,A,22/02/2026 11:59,21,13,14,Na estação,
46504890359,Y5_AM100,872,A,22/02/2026 11:59,17,11,24,Na estação,
46507416412,Y5_AM100,873,A,22/02/2026 11:59,12,10,17,Na estação,
46468259537,Y5_AM100,874,A,22/02/2026 11:59,26,3,24,Na estação,
46511480044,Y5_AM100,875,A,22/02/2026 11:59,18,7,27,Na estação,
46506807799,Y5_AM100,876,A,22/02/2026 11:59,9,9,36,Na estação,
46502237461,Y5_AM100,877,A,22/02/2026 11:59,15,11,33,Na estação,
46465508676,Y5_AM100,878,A,22/02/2026 11:59,32,20,23,Na estação,
46511864486,Y5_AM100,879,A,22/02/2026 11:59,18,7,32,Na estação,
46512514391,Y5_AM100,880,A,22/02/2026 11:59,17,9,23,Na estação,
46504758005,Y5_AM100,881,A,22/02/2026 11:59,17,15,20,Na estação,
46463421914,Y5_AM100,882,A,22/02/2026 11:59,36,14,40,Na estação,
46490974564,Y5_AM100,883,A,22/02/2026 11:59,33,17,38,Na estação,
46507398252,Y5_AM100,884,A,22/02/2026 11:59,15,15,16,Na estação,
46509878273,Y5_AM100,885,A,22/02/2026 11:59,12,7,21,Na estação,
46509294509,Y5_AM100,886,A,22/02/2026 11:59,10,9,14,Na estação,
46494784674,Y5_AM100,887,A,22/02/2026 11:59,24,7,15,Na estação,
46500670882,Y5_AM100,888,A,22/02/2026 11:59,26,19,40,Na estação,
46503620447,Y5_AM100,889,A,22/02/2026 11:59,9,6,14,Na estação,
46491015170,Y5_AM100,890,A,22/02/2026 11:59,30,20,20,Na estação,
46507107760,Y5_AM100,891,A,22/02/2026 11:59,9,2,11,Na estação,
46503253083,Y5_AM100,893,A,22/02/2026 11:59,14,14,31,Na estação,
46510871440,Y5_AM100,894,A,22/02/2026 11:59,7,10,23,Na estação,
46504978250,Y5_AM100,895,A,22/02/2026 11:59,15,10,19,Na estação,
46504659352,Y5_AM100,896,A,22/02/2026 11:59,15,3,21,Na estação,
46501575921,Y5_AM100,897,A,22/02/2026 11:59,12,10,27,Na estação,
46476595173,Y5_AM100,898,A,22/02/2026 11:59,41,32,38,Na estação,
46508601249,Y5_AM100,899,A,22/02/2026 11:59,11,16,22,Na estação,
46509200065,Y5_AM100,900,A,22/02/2026 11:59,14,2,18,Na estação,
46512027743,Y5_AM100,901,A,22/02/2026 11:59,7,4,25,Na estação,
46509257586,Y5_AM100,902,A,22/02/2026 11:59,5,2,8,Na estação,
46512764482,Y5_AM100,903,A,22/02/2026 11:59,33,5,44,Na estação,
46509250816,Y5_AM100,904,A,22/02/2026 11:59,22,7,23,Na estação,
46508152311,Y5_AM100,907,A,22/02/2026 11:59,11,4,24,Na estação,
46510356237,Y5_AM100,908,A,22/02/2026 11:59,11,8,19,Na estação,
46471679128,Y5_AM100,909,A,22/02/2026 11:59,16,8,22,Na estação,
46485895329,Y5_AM100,910,A,22/02/2026 11:59,26,7,18,Na estação,
46496536227,Y5_AM100,911,A,22/02/2026 11:59,30,14,38,Na estação,
46504317691,Y5_AM100,912,A,22/02/2026 11:59,16,4,26,Na estação,
46500034665,Y5_AM100,913,A,22/02/2026 11:59,14,6,26,Na estação,
46509864606,Y5_AM100,914,A,22/02/2026 11:59,12,10,18,Na estação,
46496042729,Y5_AM100,915,A,22/02/2026 11:59,23,9,17,Na estação,
46510715232,Y5_AM100,916,A,22/02/2026 11:59,20,14,28,Na estação,
46503365059,Y5_AM100,917,A,22/02/2026 11:59,19,5,22,Na estação,
46503128937,Y5_AM100,918,A,22/02/2026 11:59,11,4,22,Na estação,
46499348049,Y5_AM100,919,A,22/02/2026 11:59,22,21,24,Na estação,
46509616079,Y5_AM100,920,A,22/02/2026 11:59,15,4,21,Na estação,
46509813948,Y5_AM100,921,A,22/02/2026 11:59,11,4,29,Na estação,
46511389990,Y5_AM100,922,A,22/02/2026 11:59,21,10,27,Na estação,
46511470622,Y5_AM100,922,A,22/02/2026 11:59,11,5,12,Na estação,
46509426777,Y5_AM100,923,A,22/02/2026 11:59,14,5,14,Na estação,
46508417046,Y5_AM100,924,A,22/02/2026 11:59,12,12,13,Na estação,
46505429511,Y5_AM100,925,A,22/02/2026 11:59,7,2,8,Na estação,
46504312036,Y5_AM100,926,A,22/02/2026 11:59,16,2,23,Na estação,
46501501099,Y5_AM100,927,A,22/02/2026 11:59,9,1,9,Na estação,
46510743133,Y5_AM100,928,A,22/02/2026 11:59,7,6,14,Na estação,
46495583245,Y5_AM100,929,A,22/02/2026 11:59,18,10,14,Na estação,
46511516420,Y5_AM100,930,A,22/02/2026 11:59,8,5,12,Na estação,
46509273316,Y5_AM100,931,A,22/02/2026 11:59,26,13,36,Na estação,
46506729419,Y5_AM100,932,A,22/02/2026 11:59,19,6,30,Na estação,
46510668368,Y5_AM100,933,A,22/02/2026 11:59,6,2,30,Na estação,
46502795833,Y5_AM100,935,A,22/02/2026 11:59,32,12,38,Na estação,
46508438024,Y5_AM100,936,A,22/02/2026 11:59,21,5,35,Na estação,
46507042769,Y5_AM100,937,A,22/02/2026 11:59,19,7,40,Na estação,
46495312910,Y5_AM100,938,A,22/02/2026 11:59,18,9,14,Na estação,
46511438129,Y5_AM100,939,A,22/02/2026 11:59,19,17,30,Na estação,
46512447008,Y5_AM100,940,A,22/02/2026 11:59,23,7,23,Na estação,
46502227332,Y5_AM100,941,A,22/02/2026 11:59,13,8,21,Na estação,
46512431488,Y5_AM100,942,A,22/02/2026 11:59,16,10,18,Na estação,
46488938488,Y5_AM100,943,A,22/02/2026 11:59,27,7,13,Na estação,
46501862720,Y5_AM100,944,A,22/02/2026 11:59,7,4,10,Na estação,
46512387894,Y5_AM100,945,A,22/02/2026 11:59,11,4,14,Na estação,
46507209485,Y5_AM100,946,A,22/02/2026 11:59,6,6,11,Na estação,
46505716986,Y5_AM100,947,A,22/02/2026 11:59,17,2,23,Na estação,
46505733674,Y5_AM100,947,A,22/02/2026 11:59,11,5,18,Na estação,
46511234980,Y5_AM100,948,A,22/02/2026 11:59,11,3,16,Na estação,
46479257595,Y5_AM100,949,A,22/02/2026 11:59,13,6,14,Na estação,
46493387276,Y5_AM100,950,A,22/02/2026 11:59,51,21,40,Na estação,
46504584723,Y5_AM100,951,A,22/02/2026 11:59,14,35,20,Na estação,
46511341232,Y5_AM100,952,A,22/02/2026 11:59,25,14,36,Na estação,
46487222021,Y5_AM100,953,A,22/02/2026 11:59,67,11,47,Na estação,
46512582929,Y5_AM100,954,A,22/02/2026 11:59,16,8,22,Na estação,
46511518369,Y5_AM100,955,A,22/02/2026 11:59,26,4,31,Na estação,
46511717778,Y5_AM100,956,A,22/02/2026 11:59,9,4,16,Na estação,
46501997926,Y5_AM100,957,A,22/02/2026 11:59,15,7,19,Na estação,
46501240865,Y5_AM100,958,A,22/02/2026 11:59,18,5,24,Na estação,
46485116304,Y5_AM100,959,A,22/02/2026 11:59,19,3,20,Na estação,
46505688642,Y5_AM100,960,A,22/02/2026 11:59,24,7,40,Na estação,
46474971107,Y5_AM100,961,A,22/02/2026 11:59,32,8,29,Na estação,
46510560207,Y5_AM100,963,A,22/02/2026 11:59,29,8,35,Na estação,
46504887491,Y5_AM100,964,A,22/02/2026 11:59,17,4,17,Na estação,
46477763926,Y5_AM100,965,A,22/02/2026 11:59,18,12,15,Na estação,
46501632422,Y5_AM100,966,A,22/02/2026 11:59,15,3,20,Na estação,
46505158484,Y5_AM100,967,A,22/02/2026 11:59,8,1,13,Na estação,
46467037922,Y5_AM100,968,A,22/02/2026 11:59,13,3,15,Na estação,
46499865300,Y5_AM100,969,A,22/02/2026 11:59,14,2,22,Na estação,
46512290679,Y5_AM100,970,A,22/02/2026 11:59,11,12,12,Na estação,
46500607938,Y5_AM100,971,A,22/02/2026 11:59,10,2,12,Na estação,
46490020358,Y5_AM100,972,A,22/02/2026 11:59,38,11,18,Na estação,
46511261752,Y5_AM100,973,A,22/02/2026 11:59,9,2,20,Na estação,
46506212378,Y5_AM100,974,A,22/02/2026 11:59,18,6,25,Na estação,
46503980830,Y5_AM100,975,A,22/02/2026 11:59,7,5,10,Na estação,
46512703866,Y5_AM100,976,A,22/02/2026 11:59,20,10,35,Na estação,
46477837082,Y5_AM100,977,A,22/02/2026 11:59,18,2,11,Na estação,
46496685831,Y5_AM100,978,A,22/02/2026 11:59,7,1,11,Na estação,
46504044317,Y5_AM100,979,A,22/02/2026 11:59,13,5,19,Na estação,
46505096935,Y5_AM100,980,A,22/02/2026 11:59,22,5,24,Na estação,
46510672230,Y5_AM100,981,A,22/02/2026 11:59,11,12,15,Na estação,
